questionaire_uuid;wm_config;responses_comment;wm_id;wm_testId;responses_stimulus;responses_score;wm_type;wm_date;responses_time
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C3_2;61;mushra;2025-05-04 07:17:29.766815;86292
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C1_1;61;mushra;2025-05-04 07:17:29.766815;86292
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C1_2;20;mushra;2025-05-04 07:17:29.766815;86292
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C4_1;80;mushra;2025-05-04 07:17:29.766815;86292
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C4_2;71;mushra;2025-05-04 07:17:29.766815;86292
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 07:17:29.766815;107575
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;reference_2;81;mushra;2025-05-04 07:17:29.766815;107575
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C3_1;22;mushra;2025-05-04 07:17:29.766815;107575
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C3_2;22;mushra;2025-05-04 07:17:29.766815;107575
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C2_1;81;mushra;2025-05-04 07:17:29.766815;107575
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C2_2;80;mushra;2025-05-04 07:17:29.766815;107575
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C4_1;42;mushra;2025-05-04 07:17:29.766815;107575
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C4_2;40;mushra;2025-05-04 07:17:29.766815;107575
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C1_1;60;mushra;2025-05-04 07:17:29.766815;107575
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C1_2;100;mushra;2025-05-04 07:17:29.766815;107575
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_1;20;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_2;21;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_1;0;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_2;0;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_1;81;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_2;100;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_1;0;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_2;0;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_1;41;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_2;49;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 07:17:29.766815;85306
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_1;40;mushra;2025-05-04 07:17:29.766815;86838
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_2;61;mushra;2025-05-04 07:17:29.766815;86838
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_1;100;mushra;2025-05-04 07:17:29.766815;86838
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_2;100;mushra;2025-05-04 07:17:29.766815;86838
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_1;100;mushra;2025-05-04 07:17:29.766815;86838
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_2;0;mushra;2025-05-04 07:17:29.766815;86838
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_1;100;mushra;2025-05-04 07:17:29.766815;86838
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_2;61;mushra;2025-05-04 07:17:29.766815;86838
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_1;0;mushra;2025-05-04 07:17:29.766815;86838
96575ca0-172b-4299-af9c-44291ea3296e;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_2;0;mushra;2025-05-04 07:17:29.766815;86838
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_eng;64;languageFamiliarity;2025-05-04 16:23:38.644234;10087
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_jp;4;languageFamiliarity;2025-05-04 16:23:38.644234;10087
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_man;96;languageFamiliarity;2025-05-04 16:23:38.644234;10087
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_canto;95;languageFamiliarity;2025-05-04 16:23:38.644234;10087
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;M;1;gender;2025-05-04 16:23:38.644234;38138
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;F;0;gender;2025-05-04 16:23:38.644234;38138
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;NB;0;gender;2025-05-04 16:23:38.644234;38138
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;NA;1;gender;2025-05-04 16:23:38.644234;38138
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C4_1;84;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C4_2;82;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C5_1;70;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C5_2;81;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C2_1;100;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C2_2;82;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C1_1;61;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C1_2;57;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;reference_1;94;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;reference_2;84;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C3_1;100;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C3_2;81;mushra;2025-05-04 16:23:38.644234;210294
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C3_1;87;mushra;2025-05-04 16:23:38.644234;95586
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C3_2;81;mushra;2025-05-04 16:23:38.644234;95586
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C1_1;90;mushra;2025-05-04 16:23:38.644234;95586
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C1_2;85;mushra;2025-05-04 16:23:38.644234;95586
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;reference_1;65;mushra;2025-05-04 16:23:38.644234;95586
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;reference_2;68;mushra;2025-05-04 16:23:38.644234;95586
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C2_1;91;mushra;2025-05-04 16:23:38.644234;95586
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C2_2;100;mushra;2025-05-04 16:23:38.644234;95586
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C4_1;88;mushra;2025-05-04 16:23:38.644234;95586
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;english_test_2;mushra_noloop_nowav;C4_2;78;mushra;2025-05-04 16:23:38.644234;95586
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C4_1;75;mushra;2025-05-04 16:23:38.644234;102130
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C4_2;71;mushra;2025-05-04 16:23:38.644234;102130
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C1_1;83;mushra;2025-05-04 16:23:38.644234;102130
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C1_2;85;mushra;2025-05-04 16:23:38.644234;102130
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 16:23:38.644234;102130
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 16:23:38.644234;102130
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C2_1;79;mushra;2025-05-04 16:23:38.644234;102130
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C2_2;70;mushra;2025-05-04 16:23:38.644234;102130
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C3_1;19;mushra;2025-05-04 16:23:38.644234;102130
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_1;mushra_noloop_nowav;C3_2;46;mushra;2025-05-04 16:23:38.644234;102130
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;reference_2;83;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C4_1;81;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C4_2;87;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C5_1;51;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C5_2;64;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C1_1;83;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C1_2;84;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C3_1;61;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C3_2;85;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C2_1;88;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;japanese_test_2;mushra_noloop_nowav;C2_2;76;mushra;2025-05-04 16:23:38.644234;181723
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C3_1;25;mushra;2025-05-04 16:23:38.644234;62966
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C3_2;41;mushra;2025-05-04 16:23:38.644234;62966
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C2_1;50;mushra;2025-05-04 16:23:38.644234;62966
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C2_2;57;mushra;2025-05-04 16:23:38.644234;62966
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C4_1;89;mushra;2025-05-04 16:23:38.644234;62966
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C4_2;83;mushra;2025-05-04 16:23:38.644234;62966
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 16:23:38.644234;62966
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 16:23:38.644234;62966
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C1_1;69;mushra;2025-05-04 16:23:38.644234;62966
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_1;mushra_noloop_nowav;C1_2;79;mushra;2025-05-04 16:23:38.644234;62966
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C1_1;69;mushra;2025-05-04 16:23:38.644234;85725
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C1_2;74;mushra;2025-05-04 16:23:38.644234;85725
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C4_1;81;mushra;2025-05-04 16:23:38.644234;85725
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C4_2;84;mushra;2025-05-04 16:23:38.644234;85725
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;reference_1;84;mushra;2025-05-04 16:23:38.644234;85725
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;reference_2;81;mushra;2025-05-04 16:23:38.644234;85725
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C2_1;100;mushra;2025-05-04 16:23:38.644234;85725
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C2_2;82;mushra;2025-05-04 16:23:38.644234;85725
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C3_1;87;mushra;2025-05-04 16:23:38.644234;85725
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;mandarin_test_2;mushra_noloop_nowav;C3_2;93;mushra;2025-05-04 16:23:38.644234;85725
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_1;60;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_2;88;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_1;35;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_2;77;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_1;92;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_2;89;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_1;49;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_2;66;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_1;65;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_2;47;mushra;2025-05-04 16:23:38.644234;125125
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_1;67;mushra;2025-05-04 16:23:38.644234;315703
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_2;83;mushra;2025-05-04 16:23:38.644234;315703
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_1;88;mushra;2025-05-04 16:23:38.644234;315703
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_2;85;mushra;2025-05-04 16:23:38.644234;315703
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_1;92;mushra;2025-05-04 16:23:38.644234;315703
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_2;88;mushra;2025-05-04 16:23:38.644234;315703
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 16:23:38.644234;315703
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 16:23:38.644234;315703
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_1;65;mushra;2025-05-04 16:23:38.644234;315703
588220f7-3e46-460a-9552-67bf0a5adc0d;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_2;58;mushra;2025-05-04 16:23:38.644234;315703
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_eng;100;languageFamiliarity;2025-05-04 21:15:54.466993;199853
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_jp;100;languageFamiliarity;2025-05-04 21:15:54.466993;199853
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_man;100;languageFamiliarity;2025-05-04 21:15:54.466993;199853
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;lang_fam;mushra_noloop_nowav;Lang_canto;100;languageFamiliarity;2025-05-04 21:15:54.466993;199853
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;M;1;gender;2025-05-04 21:15:54.466993;10926
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;F;0;gender;2025-05-04 21:15:54.466993;10926
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;NB;0;gender;2025-05-04 21:15:54.466993;10926
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;gender;mushra_noloop_nowav;NA;0;gender;2025-05-04 21:15:54.466993;10926
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C4_1;0;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C4_2;65;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;reference_1;100;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;reference_2;100;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C2_1;35;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C2_2;75;mushra;2025-05-04 21:15:54.466993;808663
82df46f9-0a36-415f-b450-e04daa63725c;configs/mushra_noloop_nowav.yaml;;english_test_1;mushra_noloop_nowav;C3_1;75;mushra;2025-05-04 21:15:54.466993;808663
